city,date,fare,ride_id
South Lisaport,2017-01-02 19:09:18,40.32,6308677502440
Jamesland,2017-01-01 15:14:27,21.29,2466281950928
Knightberg,2017-01-03 04:37:16,22.35,5663625132881
Kaylaton,2017-01-01 07:28:24,16.7,9389509855405
Lake Donna,2017-01-02 01:58:22,25.32,3079283293628
Paulville,2017-01-02 06:14:15,30.6,8477905268736
Lake Donna,2017-01-03 05:38:31,32.57,5605930592479
West Michaelfurt,2017-01-01 23:15:44,41.6,4122955657491
Russellfurt,2017-01-02 10:34:09,34.7,0396644123831
West Darrellmouth,2017-01-02 12:30:22,25.92,7801715048348
New Ginahaven,2017-01-01 14:30:12,33.12,3086536340213
East Johnnyborough,2017-01-03 00:17:21,18.07,7422567114496
Nguyenmouth,2017-01-01 15:15:13,23.38,0519940089643
Lake Ryanchester,2017-01-01 04:22:20,38.97,6616313543291
Russellfurt,2017-01-03 11:50:26,37.32,9139582089866
Anthonyfurt,2017-01-02 18:04:58,41.22,2152069612682
Marieview,2017-01-01 06:25:20,17.01,1315981909693
Michelleside,2017-01-02 05:28:37,42.28,5868660814420
Davidbury,2017-01-03 05:05:08,35.55,3624551113889
Fergusonburgh,2017-01-01 04:31:36,46.64,3904113363465
Hallmouth,2017-01-02 12:56:10,45.52,0095168130911
Jamesland,2017-01-01 17:30:54,35.32,1335006291770
Lake Michaelport,2017-01-01 15:55:37,35.26,0967774246334
North Vickifurt,2017-01-03 02:58:16,30.97,9678315470460
Xavierborough,2017-01-02 10:41:27,21.1,1075036771865
Hallmouth,2017-01-02 22:10:15,43.01,5470374065496
Gatesborough,2017-01-02 19:41:47,18.31,7043477479965
East April,2017-01-02 07:48:07,41.94,0401716179330
West Darrellmouth,2017-01-01 05:12:45,12.39,9477470778134
Amberberg,2017-01-03 08:03:01,26.68,3422537125044
New Christopherfurt,2017-01-03 06:15:18,35.09,5535889102811
Port Bryan,2017-01-01 14:40:16,49.15,3841061304174
Fergusonburgh,2017-01-01 08:15:32,48.66,2490570407305
Port Joshuafort,2017-01-01 17:52:57,38.62,2689763524589
West Darrellmouth,2017-01-03 07:52:30,39.37,7168621782682
New Ginahaven,2017-01-02 01:27:43,35.15,2219020658889
Robertsonhaven,2017-01-02 12:59:14,43.65,9064590112858
West Darrellmouth,2017-01-02 00:44:50,25.96,0921384387825
Adamschester,2017-01-01 23:25:56,35.95,8549491628017
New Justinport,2017-01-02 15:17:13,34.65,9419638637464
Nguyenmouth,2017-01-03 12:20:42,14.56,3749585548039
East April,2017-01-02 08:27:18,27.74,3425228924247
Pollardfort,2017-01-01 10:59:15,29.62,8718475979197
Anthonyfurt,2017-01-02 21:06:12,31.05,0820285552069
New Ginahaven,2017-01-03 05:11:41,37.52,0559858247476
Nguyenmouth,2017-01-01 21:00:36,16.47,6006693392372
Marieview,2017-01-03 09:05:04,25.95,1939354943222
Hallmouth,2017-01-01 18:14:07,12.92,3819939565927
Kaylaton,2017-01-02 16:13:02,19.58,0476071649170
Robertsonhaven,2017-01-02 16:30:28,48.53,6978943231055
Nguyenmouth,2017-01-01 16:21:28,49.96,2144527374560
South Lisaport,2017-01-03 06:01:36,35.47,3650817395751
Davidbury,2017-01-02 05:30:21,41.16,2246228518196
South Lisaport,2017-01-02 05:27:04,25.81,9675857739680
Anthonyfurt,2017-01-01 04:11:38,26.94,2081097053467
Lake Michaelport,2017-01-01 12:59:46,35.75,3345189129461
Michaelchester,2017-01-01 04:13:26,32.73,9343026313183
Gatesborough,2017-01-03 03:38:39,14.49,5495729740224
East Johnnyborough,2017-01-02 02:48:54,44.31,7210844650481
Elizabethland,2017-01-02 09:11:02,28.48,9265754955216
East April,2017-01-02 03:53:03,33.73,0406015012388
Port Joshuafort,2017-01-02 04:45:24,28.64,6395774061154
Hillstad,2017-01-03 04:42:43,39.28,3359847512090
Williamsonville,2017-01-01 17:28:59,38.84,9334905283178
East Johnnyborough,2017-01-03 03:20:48,21.18,2319096275925
Amberberg,2017-01-02 12:06:19,48.21,5876127010636
East Amanda,2017-01-03 08:07:08,32.13,6363613644196
Anthonyfurt,2017-01-02 12:53:09,13.31,8188191978291
Michelleside,2017-01-02 10:12:37,21.29,5012050580987
New Christopherfurt,2017-01-03 02:19:19,41.79,7470222859947
Jamesland,2017-01-02 22:53:25,25.52,0527193664319
New Justinport,2017-01-01 21:35:16,36.32,8179040395697
Michaelchester,2017-01-02 15:28:56,41.54,5510607537205
Lake Donna,2017-01-02 22:36:08,33.9,7039726883508
Davidbury,2017-01-02 19:29:15,47.61,1196548715212
North Ernestfurt,2017-01-03 08:18:30,48.7,3769200647060
West Michaelfurt,2017-01-03 07:51:59,17.05,2215326772021
East Amanda,2017-01-01 18:47:07,40.57,4278763378667
Knightberg,2017-01-01 09:42:37,22.95,6844842313737
North Vickifurt,2017-01-02 08:33:26,24.7,5389496298593
Michaelchester,2017-01-02 14:47:21,22.17,8821848454624
Robertsonhaven,2017-01-01 07:16:34,21.14,1668239725874
Fergusonburgh,2017-01-02 11:12:29,22.77,0280259097994
Lawrenceton,2017-01-03 04:22:08,38.98,9372895232967
East Amanda,2017-01-03 04:19:16,19.66,9680479642362
Kleinville,2017-01-01 13:20:47,49.32,5659330314902
Jamesland,2017-01-01 04:35:41,42.82,4654843795881
Lake Ryanchester,2017-01-02 05:00:57,28.9,3145783824812
Kaylaton,2017-01-03 10:46:55,27.07,6245244183148
Jamesland,2017-01-02 05:38:38,35.42,1501009120922
Williamsonville,2017-01-01 17:33:56,28.89,0720796839874
Lake Ryanchester,2017-01-03 01:20:51,41.67,2857410275850
Heatherland,2017-01-01 23:25:30,45.99,8630334110445
Lake Michaelport,2017-01-01 17:57:11,31.89,0663750481118
Lake Ryanchester,2017-01-01 11:20:07,14.34,0012679524688
West Darrellmouth,2017-01-03 01:26:43,26.65,6187549743002
Xavierborough,2017-01-02 10:26:30,25.11,0950449113871
West Darrellmouth,2017-01-01 18:55:09,14.45,4101275095435
New Justinport,2017-01-02 14:52:16,38.17,0417626820415
East April,2017-01-02 16:08:02,45.06,7376731388438
Xavierborough,2017-01-01 20:52:45,44.52,1938692537674
East Johnnyborough,2017-01-02 21:05:35,25.52,0602002512484
South Lisaport,2017-01-03 02:44:03,33.58,5099450581851
East Amanda,2017-01-01 06:58:03,19.84,3398788122357
West Darrellmouth,2017-01-02 16:18:56,22.48,4647556170045
East Amanda,2017-01-02 14:03:21,48.85,8927927774147
Adamschester,2017-01-01 23:22:31,12.68,3026425788351
Anthonyfurt,2017-01-02 20:39:43,30.38,2833798428811
Lake Michaelport,2017-01-02 03:13:32,29.94,3770544882123
Hallmouth,2017-01-03 00:19:36,20.87,5158954772575
Amberberg,2017-01-03 10:55:54,22.63,3836628812421
Kaylaton,2017-01-01 23:34:56,43.81,3081379228247
Marieview,2017-01-02 23:05:28,29.51,4764797283447
Marieview,2017-01-01 18:43:42,31.98,2323997723188
Amberberg,2017-01-01 00:10:50,18.35,2979038106825
Hallmouth,2017-01-01 19:49:28,49.86,8269120253846
Robertsonhaven,2017-01-02 04:05:14,38.29,3081978930107
Elizabethland,2017-01-02 19:15:47,37.97,1622825227067
West Michaelfurt,2017-01-03 05:18:09,38.44,9148123477482
New Ginahaven,2017-01-02 22:36:24,34.97,2549218045376
Port Joshuafort,2017-01-03 02:49:41,28.32,4760414865119
East Johnnyborough,2017-01-01 18:30:58,15.49,1422505743388
Michelleside,2017-01-01 07:38:15,22.26,1521290525657
New Christopherfurt,2017-01-03 02:20:34,14.61,0378444067300
Heatherland,2017-01-01 06:07:35,24.66,8122900030078
New Christopherfurt,2017-01-02 04:17:24,22.78,4811029973314
Elizabethland,2017-01-02 22:19:11,49.83,0535152613834
Lawrenceton,2017-01-02 00:52:28,45.11,3114696747341
South Lisaport,2017-01-01 05:39:44,45.24,3450087822090
Amberberg,2017-01-03 00:17:33,17.69,9640015848047
Williamsonville,2017-01-02 19:11:05,12.31,9411498777397
Lake Donna,2017-01-01 05:50:49,36.03,2633319966828
West Darrellmouth,2017-01-02 19:14:01,13.84,3404699462878
New Ginahaven,2017-01-01 17:13:22,15.21,9120346043491
East Amanda,2017-01-01 22:07:20,14.71,8507713111556
Hallmouth,2017-01-02 20:49:03,16.33,1253578709625
Hallmouth,2017-01-03 03:34:25,26.83,9974280996630
Robertsonhaven,2017-01-03 09:51:11,44.66,1460600190744
West Darrellmouth,2017-01-02 23:21:36,31.81,0674712147317
New Christopherfurt,2017-01-02 22:19:05,19.96,4555666507494
Paulville,2017-01-01 08:00:49,37.84,1450317383775
West Michaelfurt,2017-01-02 11:26:44,39.21,9340313818192
Hallmouth,2017-01-02 17:38:27,27.32,7625371741784
New Ginahaven,2017-01-01 08:08:28,40.44,8490177623539
Michelleside,2017-01-02 05:46:13,35.44,4297488389277
Port Joshuafort,2017-01-02 12:30:37,41.48,3997201879818
East Johnnyborough,2017-01-02 02:41:50,47.86,1705699844926
West Michaelfurt,2017-01-01 12:37:40,18.93,8296853778797
Hillstad,2017-01-02 10:39:40,36.66,8142949018189
South Lisaport,2017-01-01 22:04:12,21.57,5543290415468
Lake Michaelport,2017-01-03 06:28:39,16.95,2793481340632
Hallmouth,2017-01-03 01:58:59,38.97,0174076132610
Kleinville,2017-01-02 23:46:27,26.55,4700177837787
Marieview,2017-01-02 03:05:02,46.23,8906170592074
Marieview,2017-01-02 16:37:27,44.58,1080656915797
Russellfurt,2017-01-01 21:54:06,39.55,7814246193296
Gatesborough,2017-01-02 06:34:13,21.44,2319372809059
Marieview,2017-01-03 05:32:49,31.66,7321898052807
Xavierborough,2017-01-02 09:48:48,26.2,4931090847182
Amberberg,2017-01-01 05:02:16,43.69,7793247976643
New Ginahaven,2017-01-02 19:08:52,16.13,3043645949102
East Johnnyborough,2017-01-01 09:04:20,35.11,7310076445517
North Vickifurt,2017-01-03 03:28:33,34.17,4946177863535
West Darrellmouth,2017-01-01 04:01:07,14.54,3998789939536
Anthonyfurt,2017-01-01 09:43:44,22.3,4285717791021
Lake Ryanchester,2017-01-02 18:47:23,24.55,8337496157188
Lawrenceton,2017-01-02 08:14:11,46.88,7245093191669
Jamesland,2017-01-01 00:59:07,14.98,9050992467436
South Lisaport,2017-01-03 11:35:25,37.96,1418927599399
North Vickifurt,2017-01-03 00:15:44,15.47,1691018222189
New Christopherfurt,2017-01-01 19:01:35,39.64,3338811813401
Anthonyfurt,2017-01-03 04:59:48,47.6,4823164763736
West Darrellmouth,2017-01-02 06:26:41,15.01,9980006952507
Kleinville,2017-01-02 09:13:55,24.4,8835479600480
Williamsonville,2017-01-02 06:20:03,17.13,7370828310012
Jamesland,2017-01-01 02:26:15,27.91,4043400699876
Elizabethland,2017-01-01 04:15:07,33.02,4307664020099
Anthonyfurt,2017-01-01 00:29:56,31.97,4753359178086
East Amanda,2017-01-02 14:59:25,46.49,0820443444939
Pollardfort,2017-01-02 13:43:09,26.93,9229237571973
East Johnnyborough,2017-01-01 18:21:47,27.41,8998054805516
Kaylaton,2017-01-01 04:00:55,25.94,4400840577919
Port Bryan,2017-01-02 07:46:31,20.1,9979460318028
Robertsonhaven,2017-01-02 18:32:25,42.62,4598596520485
Fergusonburgh,2017-01-01 04:15:32,22.68,8016617791073
Knightberg,2017-01-02 01:54:17,20.21,0826706390166
Heatherland,2017-01-03 03:26:04,27.43,8939719757368
Davidbury,2017-01-03 10:58:21,41.51,6750670241725
Pollardfort,2017-01-03 05:00:33,42.63,0704638657581
Port Bryan,2017-01-03 12:20:36,34.43,0074116651166
Lake Michaelport,2017-01-02 23:35:30,29.53,1811120299361
Williamsonville,2017-01-02 05:31:25,41.15,2907271593737
Lake Donna,2017-01-03 07:43:36,21.99,2222604011734
Xavierborough,2017-01-01 11:47:06,14.97,8040180146657
Davidbury,2017-01-03 03:43:12,17.25,5839461618074
Port Bryan,2017-01-02 00:51:56,33.43,9476806326360
East April,2017-01-01 16:09:12,48.12,0980614098160
Nguyenmouth,2017-01-02 22:13:34,12.67,3016341310873
East Amanda,2017-01-02 20:02:13,26.27,1784849860030
Kaylaton,2017-01-02 23:17:04,27.49,1134812997193
North Ernestfurt,2017-01-01 03:44:50,19.75,1044976331415
East Amanda,2017-01-01 17:12:41,29.69,3079239438943
Amberberg,2017-01-02 04:04:05,39.78,4497687129265
Fergusonburgh,2017-01-03 03:34:18,12.52,7915328155819
Kaylaton,2017-01-01 20:48:42,26.12,7292151242894
Elizabethland,2017-01-02 06:05:09,25.81,9355221724534
Russellfurt,2017-01-01 15:12:31,13.26,7065281156269
Adamschester,2017-01-01 13:43:33,48.33,5433192651081
Nguyenmouth,2017-01-01 19:32:20,35.69,2766324819510
Port Joshuafort,2017-01-01 02:44:26,44.31,0343887870916
East Johnnyborough,2017-01-01 19:19:26,27.64,3800708660790
Xavierborough,2017-01-02 03:08:25,34.49,1259838422730
New Ginahaven,2017-01-02 19:13:43,23.76,9782554413710
South Lisaport,2017-01-01 12:14:45,38.39,0464906586424
East Johnnyborough,2017-01-02 11:18:23,20.61,5203164144015
Robertsonhaven,2017-01-02 13:56:01,26.13,9241774233510
Fergusonburgh,2017-01-03 09:49:24,25.93,0746331010300
New Ginahaven,2017-01-01 08:32:31,46.67,1308684486837
Paulville,2017-01-02 16:56:24,19.88,8795077548709
Heatherland,2017-01-01 22:36:47,29.93,2215235617802
Lawrenceton,2017-01-03 07:27:31,22.88,6989506757134
Elizabethland,2017-01-03 12:15:47,21.82,0859525528410
Hallmouth,2017-01-01 23:17:35,43.23,7526648092793
Nguyenmouth,2017-01-03 12:33:10,17.71,5138228766547
Jamesland,2017-01-03 09:41:36,23.62,6430147853438
Knightberg,2017-01-01 19:02:02,12.91,3958325125588
Kaylaton,2017-01-03 02:57:20,37.34,6940703875571
Davidbury,2017-01-01 21:31:57,12.1,2420688296157
Kleinville,2017-01-02 13:25:15,48.28,2461178282205
Port Bryan,2017-01-01 11:49:56,21.57,6570240641454
Kaylaton,2017-01-02 18:18:45,18.65,2933898734604
North Ernestfurt,2017-01-01 19:14:48,32.99,2453203650387
New Christopherfurt,2017-01-01 06:03:06,31.85,9074775144468
Hillstad,2017-01-03 03:01:22,41.98,5431852299420
Kaylaton,2017-01-01 05:16:51,37.16,3463196580638
Davidbury,2017-01-03 11:20:24,23.68,7478895924252
Russellfurt,2017-01-02 10:17:47,29.6,0181675141844
Port Bryan,2017-01-01 07:26:32,34.77,9260688980259
Nguyenmouth,2017-01-01 09:36:45,22.2,8989365068721
Fergusonburgh,2017-01-01 10:32:08,35.98,3768042082022
Xavierborough,2017-01-02 20:14:01,12.52,6801388669384
Hallmouth,2017-01-02 05:05:57,17.76,9273678229238
Amberberg,2017-01-02 08:39:01,18.29,5521911046390
Port Joshuafort,2017-01-01 20:10:11,23.59,7754532039825
Nguyenmouth,2017-01-03 07:01:17,42.12,2475897361073
Michelleside,2017-01-03 11:36:12,42.14,8043195100294
North Vickifurt,2017-01-01 21:30:05,31.24,9332696877842
Jamesland,2017-01-01 06:27:17,38.53,1590076557816
Michelleside,2017-01-01 15:19:49,49.33,1959450371538
Elizabethland,2017-01-03 08:24:25,13.89,0049719729093
Michaelchester,2017-01-02 08:10:24,15.01,4601856875048
Russellfurt,2017-01-03 01:45:32,14.01,8211374208189
North Vickifurt,2017-01-01 23:13:07,25.97,4778858406546
Robertsonhaven,2017-01-01 17:45:33,41.94,1595173980161
Amberberg,2017-01-01 06:27:55,21.03,4026397214123
Adamschester,2017-01-01 04:06:31,12.97,1970667817299
Lake Donna,2017-01-01 00:11:07,32.79,6005323098233
Lawrenceton,2017-01-01 04:39:05,23.54,3555191312090
West Michaelfurt,2017-01-01 15:03:01,31.84,3268904417363
East April,2017-01-02 16:18:43,19.26,2263938512832
Michaelchester,2017-01-03 07:56:38,42.33,3045998146153
New Christopherfurt,2017-01-03 05:20:08,24.37,9881921333863
South Lisaport,2017-01-02 01:53:50,49.89,2981703938792
Port Bryan,2017-01-02 00:43:48,24.11,5233250129275
West Darrellmouth,2017-01-03 05:27:18,29.26,2250055576236
Paulville,2017-01-01 07:39:57,38.95,3846999718109
North Ernestfurt,2017-01-01 04:33:17,47.78,7557454929294
Xavierborough,2017-01-02 09:18:15,20.65,4042294076329
Amberberg,2017-01-02 20:51:29,14.06,9515960443367
East Amanda,2017-01-03 06:29:23,31.63,4533434270092
Adamschester,2017-01-03 06:15:43,39.39,8562770005118
Anthonyfurt,2017-01-01 21:49:37,27.99,4156426255268
Port Joshuafort,2017-01-03 08:30:18,28.5,3712012004217
Lake Michaelport,2017-01-01 10:23:36,49.07,5336567986620
Hallmouth,2017-01-02 10:07:46,49.82,9629639404860
Paulville,2017-01-01 13:26:59,45.82,0764854377540
Kaylaton,2017-01-01 23:14:57,18.56,0718328376942
North Vickifurt,2017-01-02 07:38:48,28.5,1346796854694
North Ernestfurt,2017-01-02 10:38:13,20.7,7072101323770
Michelleside,2017-01-02 07:14:05,20.63,9877526162021
Michelleside,2017-01-02 19:45:05,21.76,8812412924711
Port Joshuafort,2017-01-01 01:21:43,24.66,0938944934269
Michaelchester,2017-01-02 16:58:06,25.14,9215632264657
South Lisaport,2017-01-02 06:12:14,49.55,2034712821231
Anthonyfurt,2017-01-02 18:20:35,24.83,6659316669797
Port Bryan,2017-01-01 16:22:37,24.97,8611644183671
Robertsonhaven,2017-01-03 03:27:49,44.72,6557396863725
New Justinport,2017-01-01 14:40:51,16.93,6881947483156
South Lisaport,2017-01-01 13:40:15,19.27,1140757836077
Jamesland,2017-01-02 12:07:09,33.21,0776014188071
Kaylaton,2017-01-03 01:53:51,19.21,6291918381990
Hallmouth,2017-01-01 18:56:16,44.69,0220290070938
East April,2017-01-03 04:25:03,12.43,7884724959331
East Amanda,2017-01-01 19:31:11,15.86,1583913901347
Elizabethland,2017-01-01 00:50:25,13.49,7676827690033
Kaylaton,2017-01-03 12:23:03,37.43,6581605734346
Heatherland,2017-01-02 22:44:45,49.92,1750180623382
Lake Ryanchester,2017-01-01 15:52:58,39.25,5489870802160
Elizabethland,2017-01-01 09:00:41,47.79,2037050391640
East Amanda,2017-01-01 05:36:58,26.65,1140890132180
Elizabethland,2017-01-02 02:14:34,34.45,2285664065970
Paulville,2017-01-01 06:45:44,47.96,1122733015331
Lake Michaelport,2017-01-02 09:52:40,36.98,1850581835794
Robertsonhaven,2017-01-02 20:15:00,49.39,4449315465955
Lake Ryanchester,2017-01-02 23:56:32,33.64,7396919601340
Fergusonburgh,2017-01-03 00:32:31,41.39,8954090310759
Jamesland,2017-01-02 11:01:55,16.53,9052110970385
Elizabethland,2017-01-03 04:19:21,34.63,0684796570659
Williamsonville,2017-01-03 08:01:29,22.76,3252477116365
Paulville,2017-01-03 04:50:58,23.17,5588408574606
New Justinport,2017-01-01 06:07:52,19.29,4824322042397
Heatherland,2017-01-03 07:57:27,13.54,1345700350086
East April,2017-01-02 04:44:46,25.4,5560586764253
East April,2017-01-03 01:57:32,38.07,9060663948874
Pollardfort,2017-01-03 05:15:17,28.42,0310947572264
Kleinville,2017-01-01 08:41:57,20.13,8058925855283
Kleinville,2017-01-02 06:52:49,21.18,2456147957239
Anthonyfurt,2017-01-02 06:10:52,23.58,8340450977241
North Ernestfurt,2017-01-01 09:57:58,49.18,1629393777482
Hillstad,2017-01-02 23:33:31,39.8,1895613584967
Lake Ryanchester,2017-01-01 15:14:45,38.16,4649806681561
Kleinville,2017-01-02 18:56:20,12.37,2610707127993
Nguyenmouth,2017-01-03 10:45:06,42.39,4037939917389
North Ernestfurt,2017-01-01 18:58:52,12.71,7278079680710
Lake Donna,2017-01-03 07:25:18,19.25,6297425744686
Gatesborough,2017-01-02 18:44:38,27.75,5683062935265
Lake Donna,2017-01-03 05:08:55,39.73,5852703207010
Russellfurt,2017-01-03 07:34:24,14.84,8583558740236
Davidbury,2017-01-02 14:37:56,49.1,6517609681850
Heatherland,2017-01-01 01:24:35,26.5,1598561568156
North Ernestfurt,2017-01-01 10:19:12,31.5,5620910248481
East Amanda,2017-01-02 20:21:47,25.02,7669609985335
Lawrenceton,2017-01-03 09:26:58,29.37,2067859314625
North Ernestfurt,2017-01-02 21:40:50,40.63,8839836054138
Paulville,2017-01-01 03:23:36,23.53,1178727299102
New Justinport,2017-01-02 13:24:18,18.15,0227768620961
Adamschester,2017-01-01 16:49:22,14.17,6979569807501
Lake Donna,2017-01-01 21:09:24,15.61,8035175362884
Michelleside,2017-01-02 03:44:15,43.37,2025468302587
New Justinport,2017-01-02 22:14:29,27.52,3901852313324
New Ginahaven,2017-01-02 08:10:05,15.79,3506142004557
Marieview,2017-01-02 03:39:17,20.0,4514486659127
East Johnnyborough,2017-01-02 14:04:11,15.28,2381281341623
New Ginahaven,2017-01-01 22:43:38,15.52,0940171942658
Davidbury,2017-01-03 10:46:28,37.25,4855793999729
West Michaelfurt,2017-01-01 19:57:01,42.5,3817028576304
Robertsonhaven,2017-01-03 05:56:48,46.72,1262475564633
Amberberg,2017-01-02 05:51:56,35.39,8590445521946
West Darrellmouth,2017-01-03 02:43:52,30.89,3619039100529
New Justinport,2017-01-02 10:13:08,33.17,1002731028833
Boyleberg,2017-01-01 08:55:43,34.19,1942709227083
Adamschester,2017-01-01 06:29:43,33.55,2122900818719
Hallmouth,2017-01-02 11:34:37,46.44,5531321995409
Lake Donna,2017-01-01 10:57:17,13.5,2715735465847
Gatesborough,2017-01-03 12:25:11,48.6,6326933705879
Michelleside,2017-01-01 22:29:39,21.33,7548738722588
Port Bryan,2017-01-02 20:34:26,19.7,1030473399225
West Michaelfurt,2017-01-01 23:29:04,40.25,3647583143051
New Christopherfurt,2017-01-02 09:12:52,39.08,7424699483877
Paulville,2017-01-03 10:35:35,31.23,0574659433651
New Ginahaven,2017-01-01 14:09:24,13.23,5184296977644
Kleinville,2017-01-01 20:20:28,13.34,1919920830712
Michaelchester,2017-01-02 16:21:47,18.04,8554118392875
Jamesland,2017-01-03 03:36:11,19.6,2555738530841
Hillstad,2017-01-01 22:49:16,18.02,6126754555833
Lake Ryanchester,2017-01-01 03:21:16,26.03,2759539156532
Kaylaton,2017-01-01 12:47:19,41.11,5412840271093
Adamschester,2017-01-02 03:42:29,38.22,2133696184797
North Ernestfurt,2017-01-03 09:04:18,14.79,2732600345325
Hallmouth,2017-01-03 07:21:02,24.24,1321006423280
Hallmouth,2017-01-02 19:18:53,13.14,8913721704350
East Johnnyborough,2017-01-01 21:05:44,46.23,5799588311183
Pollardfort,2017-01-03 06:22:59,26.64,0247368486217
Michelleside,2017-01-01 15:15:32,22.21,7235887530743
Kleinville,2017-01-02 08:06:48,24.33,5679624520451
New Justinport,2017-01-02 23:03:21,40.36,5887499272591
East Johnnyborough,2017-01-02 13:29:05,32.97,0135050914257
Robertsonhaven,2017-01-01 02:26:29,29.48,5098043190074
Davidbury,2017-01-02 09:36:42,31.83,1725592533581
Nguyenmouth,2017-01-03 05:57:22,18.16,7503610234269
Lake Donna,2017-01-01 21:58:13,37.38,5772201595825
Lake Ryanchester,2017-01-01 16:54:15,13.1,2675256582143
Port Kenneth,2017-01-01 15:08:18,38.67,6843455291210
Port Jameston,2017-01-02 05:11:14,50.3,3789247688789
South Stephen,2017-01-03 07:04:01,26.39,4118864562339
Nguyenshire,2017-01-02 07:04:28,44.67,4030732033065
Nguyenshire,2017-01-02 17:36:54,32.88,3976974573802
Port Jameston,2017-01-01 11:33:49,15.67,4611948142583
Lake Joshuaburgh,2017-01-02 10:35:04,24.04,3864413494439
South Brittany,2017-01-01 17:03:55,50.76,7485767610649
Joshuaview,2017-01-01 19:07:26,57.7,0577996929283
Lake Joshuaburgh,2017-01-01 13:21:19,32.03,0600479698793
Port Jameston,2017-01-01 10:01:36,56.83,1998888636994
Campbellmouth,2017-01-01 12:07:18,32.32,0038635262449
Davidsonfurt,2017-01-02 09:47:09,16.36,6392658180499
Sheltonhaven,2017-01-02 19:36:24,23.37,0079816330366
North Paulshire,2017-01-01 23:48:37,39.83,6854696351885
Port Jameston,2017-01-02 13:31:14,22.33,0804158328319
Port Kenneth,2017-01-01 20:31:45,14.25,2194512260958
South Samanthafurt,2017-01-02 01:42:12,16.62,4671754866028
Richardsonborough,2017-01-01 02:06:22,20.22,9237722696087
North Paulshire,2017-01-02 23:04:07,23.84,1501765794856
Joshuaview,2017-01-03 07:20:52,43.38,4896470331197
Joshuaview,2017-01-01 15:12:51,54.46,9010663870033
South Jacobside,2017-01-02 23:54:17,43.9,7598438709990
Sheltonhaven,2017-01-01 15:07:56,20.83,7026755023852
South Angela,2017-01-03 02:43:59,25.2,7719170782298
South Jacobside,2017-01-01 19:55:34,51.3,2181511141876
Port Darrellhaven,2017-01-01 06:20:30,24.0,0792456027334
Campbellmouth,2017-01-01 06:29:39,12.56,1336197108304
Smithville,2017-01-01 10:54:56,24.57,6460764934340
Davidsonfurt,2017-01-02 11:57:54,47.81,3752570723427
South Samanthafurt,2017-01-02 23:16:29,18.61,7278844632920
South Jacobside,2017-01-03 05:56:42,46.14,9036316264684
Richardsonborough,2017-01-03 05:36:06,34.64,1523382445416
South Angela,2017-01-03 00:57:21,58.86,9559661684858
Hoganfort,2017-01-02 20:16:34,40.93,6483221995142
South Samanthafurt,2017-01-01 18:40:08,30.74,6438997455642
Port Darrellhaven,2017-01-03 12:13:45,59.94,0774396990381
Port Kenneth,2017-01-01 18:11:19,12.93,6790018841910
South Samanthafurt,2017-01-02 14:02:10,21.6,6773282075946
Smithville,2017-01-02 19:37:14,47.17,1641641181728
Hoganfort,2017-01-02 18:47:37,43.55,4196138442037
Port Darrellhaven,2017-01-01 05:46:48,45.68,6638823058393
North Paulshire,2017-01-02 17:01:30,28.87,3040012204031
South Samanthafurt,2017-01-03 00:20:47,53.23,5061484375461
South Stephen,2017-01-03 05:15:06,18.94,6642442971476
Port Darrellhaven,2017-01-03 03:05:40,23.54,3948790730509
Lake Joshuaburgh,2017-01-02 06:52:26,58.38,8847577598712
Smithville,2017-01-01 10:03:27,25.56,4643032229481
Smithville,2017-01-03 00:58:38,18.93,3838627399897
Lake Joshuaburgh,2017-01-03 05:04:21,51.34,1899262938829
Campbellmouth,2017-01-02 04:38:15,30.92,8908689720542
Hoganfort,2017-01-02 18:35:37,44.82,0167986984288
Port Jameston,2017-01-01 10:22:38,17.68,6063362775591
Campbellmouth,2017-01-03 01:51:46,26.13,0705600591698
Port Kenneth,2017-01-03 10:46:58,55.75,4893618269855
North Paulshire,2017-01-01 04:17:25,39.95,6856299077711
Joshuaview,2017-01-01 19:09:39,17.81,5757322745441
Hoganfort,2017-01-01 21:25:09,18.67,3640401335874
Nguyenshire,2017-01-01 09:32:08,17.88,6501330258436
Hoganfort,2017-01-03 09:23:12,54.73,1963628462690
South Jacobside,2017-01-02 00:55:55,49.66,8922232224134
Richardsonborough,2017-01-02 20:39:42,18.29,7473088779299
South Brittany,2017-01-02 08:34:13,31.4,8735856224615
South Stephen,2017-01-02 11:48:31,35.41,1444764718686
Sheltonhaven,2017-01-02 13:58:15,29.05,5214265726789
North Paulshire,2017-01-02 06:43:07,54.13,4753681652131
Hoganfort,2017-01-02 12:58:49,12.3,1724026188236
Joshuaview,2017-01-02 04:54:25,51.3,0664394309943
Port Jameston,2017-01-02 16:17:42,50.06,1860105130366
South Jacobside,2017-01-01 11:32:31,54.99,2639697635103
South Jacobside,2017-01-02 19:55:10,45.54,8188397540490
Port Darrellhaven,2017-01-01 11:34:12,52.88,1444325423615
Port Jameston,2017-01-02 21:28:30,56.25,2422529358772
Sheltonhaven,2017-01-02 08:32:57,18.85,9738620586963
Campbellmouth,2017-01-02 23:25:37,40.44,8508455519785
South Stephen,2017-01-03 02:08:32,55.89,8946822997932
Port Jameston,2017-01-01 15:47:28,45.63,7714482032277
Port Darrellhaven,2017-01-03 07:23:10,14.61,4374249469802
